filename,genre,tempo,energy,loudness,valence,danceability,kmeans_cluster,gmm_cluster,pca_1,pca_2,pca_3d_1,pca_3d_2,pca_3d_3,gmm_prob_0,gmm_prob_1,gmm_prob_2,gmm_prob_3,gmm_prob_4,gmm_prob_5,gmm_prob_6,gmm_prob_7,gmm_prob_8,gmm_prob_9
blues.00010.wav,blues,161.4990234375,0.14286480844020844,0.14286480844020844,0.22357779123789967,0.43523791995210914,5,2,-0.04321691151629688,1.8109483387140417,-0.04321691151629688,1.8109483387140417,-1.085705408335861,0.0008925173051080026,1.2818898574926258e-18,0.5543469740727832,0.0004708751876293013,2.691502039631808e-10,0.0008644727363601744,0.32171358309496834,1.482892434521133e-13,1.258256473394753e-09,0.1217115760755963
blues.00011.wav,blues,161.4990234375,0.06568456441164017,0.06568456441164017,0.19224925300016527,0.42572701752370357,4,2,-1.6325049404889358,1.9573850480380781,-1.6325049404889358,1.9573850480380781,-0.5159012184529899,1.3670518284702119e-05,0.053465872456503596,0.8554640457310628,5.4200976518172215e-05,2.1142743693080244e-07,9.966696645263206e-08,0.0037220950932237273,1.0665220135620788e-16,2.0554563270430567e-12,0.08727980412794797
blues.00012.wav,blues,184.5703125,0.1190238893032074,0.1190238893032074,0.20926048616394854,0.4959877415707237,7,2,-0.413543168726321,3.031743153432223,-0.413543168726321,3.031743153432223,-1.0325062448099727,1.9446289706493483e-07,3.773789183788931e-11,0.6072012882042668,7.1220163006392625e-06,1.2591631242702842e-13,4.963084581248673e-06,0.08847755587263531,1.0724244538941367e-22,1.7509560139313896e-18,0.30430887632145504
blues.00013.wav,blues,107.666015625,0.1131889671087265,0.1131889671087265,0.20366202590045882,0.2948736893503289,8,3,-1.0128632159409017,-0.76460309278627,-1.0128632159409017,-0.76460309278627,-0.7236347610554265,0.00017416030180852216,1.0052449034648878e-12,0.21255335045996643,0.7827071901665074,0.000202404414608388,9.917155784061417e-06,0.0038414959643059197,0.00039269433979813984,2.3022118232532933e-05,9.576507798306932e-05
blues.00014.wav,blues,151.99908088235293,0.06693624705076218,0.06693624705076218,0.16819338657809726,0.40252061967879255,4,2,-1.7906080284462724,1.4967618019107487,-1.7906080284462724,1.4967618019107487,-0.6958887422608254,1.4093095261185493e-08,0.011400096803168072,0.9465379612362285,0.002921398396671529,9.909841959159003e-08,1.897552723661606e-08,0.00030607394694502903,2.1586944246982105e-13,2.2539335323081374e-11,0.03883433742718956
blues.00015.wav,blues,103.359375,0.08063894510269165,0.08063894510269165,0.2005072995141607,0.29025727735584367,1,3,-1.6371260752463135,-0.8157500566552705,-1.6371260752463135,-0.8157500566552705,-0.36775663235056266,6.466271920137246e-08,8.728328843337827e-05,0.14482637358485892,0.853210553967552,0.0016393310715067874,1.9284448590061117e-08,9.930968859615734e-05,9.60941138812212e-05,7.2650282305749135e-06,3.370530977333732e-05
blues.00016.wav,blues,198.76802884615384,0.08141902089118958,0.08141902089118958,0.20495452420013255,0.5275954346226408,7,2,-1.0462503260459006,3.7993479200762366,-1.0462503260459006,3.7993479200762366,-0.7168527839352349,1.3644375451359538e-09,0.00017293164119761768,0.98304498347758,2.6758408614717566e-08,1.3296727135110553e-14,8.26989438236682e-10,0.0005905053346676542,3.354506891753568e-32,1.9392788577078759e-26,0.016191550596705802
blues.00017.wav,blues,172.265625,0.09325911104679108,0.09325911104679108,0.1653347043782396,0.45482604791505415,4,2,-1.204743183335026,2.41430879655996,-1.204743183335026,2.41430879655996,-1.0874327179257992,1.2613448912727327e-09,2.2460612689146425e-07,0.9110511725807835,7.51232683217128e-05,3.1421873782946516e-12,7.666388426099113e-08,0.0030749957961176133,3.1181278205504947e-19,4.7393577855623795e-16,0.0857984058202785
blues.00018.wav,blues,83.35433467741936,0.07964064180850983,0.07964064180850983,0.21936649758896157,0.23645180454861806,8,3,-1.6792961504709039,-1.818032736120465,-1.6792961504709039,-1.818032736120465,-0.12237958265855423,3.0969124332807754e-07,6.128958327008131e-05,0.003913163303204726,0.9891463321057962,0.006758193835798231,2.853234439230575e-08,7.996161067081951e-05,3.851949127490102e-05,4.2851518976841976e-07,1.7733312074098615e-06
blues.00019.wav,blues,123.046875,0.09763429313898087,0.09763429313898087,0.17892639184532114,0.33705276158571984,5,2,-1.330508550106773,0.06336326613008594,-1.330508550106773,0.06336326613008594,-0.8188402178504469,2.768110420582309e-08,1.2136096527026937e-08,0.5954754863226153,0.4025924586713547,1.1891965870329447e-05,3.2121839882505744e-07,0.0009529083783649929,1.3005395725288267e-05,2.342340700284762e-06,0.0009515458897694642
blues.00020.wav,blues,135.99917763157896,0.07535404711961746,0.07535404711961746,0.19530734192085697,0.3662780194828754,4,2,-1.5808343092658694,0.7312068244454255,-1.5808343092658694,0.7312068244454255,-0.48994812912859376,2.5066012073677555e-05,0.0053769497814348905,0.8651148122219207,0.10128910646692131,4.7509060092918965e-05,9.188078557973927e-07,0.004708177494232668,9.987440428662399e-09,1.846062579973054e-07,0.0234372655617695
blues.00021.wav,blues,99.38401442307692,0.10111809521913528,0.10111809521913528,0.1634495033206199,0.27242871198406615,8,3,-1.4959280671665531,-1.1473609218274674,-1.4959280671665531,-1.1473609218274674,-0.9022539109176559,1.7622605179971903e-11,2.0644431620330487e-12,0.05643762693052671,0.943356123364982,2.509973410088819e-05,4.490174374512249e-09,1.286884337665271e-05,0.00016422882218934855,9.94220624926818e-07,3.0535743381461663e-06
blues.00022.wav,blues,95.703125,0.11343149840831757,0.11343149840831757,0.17943726692944745,0.2685645135932663,8,3,-1.1991409737515415,-1.3128790028702886,-1.1991409737515415,-1.3128790028702886,-0.8803067719665262,1.070751235285811e-09,7.649409833162947e-15,0.17747212132196155,0.8208537400977066,0.00015518840204250346,3.6752529528313604e-08,6.803243215702946e-05,0.0014441872827289446,5.217182599377858e-06,1.4754575153911478e-06
blues.00023.wav,blues,184.5703125,0.1019149050116539,0.1019149050116539,0.18348436923386305,0.48766711917085914,7,2,-0.8760454120531953,3.0049601945838265,-0.8760454120531953,3.0049601945838265,-1.0742367077796753,7.993302061503983e-09,1.511788600163229e-08,0.9101340653664711,2.2229140948620847e-06,5.3656485057027074e-14,8.955286476086401e-08,0.008822489502625614,2.2897174651064342e-24,2.0748398866344767e-19,0.08104110955270201
blues.00024.wav,blues,103.359375,0.08696161210536957,0.08696161210536957,0.16802964530696562,0.2820473874685565,1,3,-1.707407549135375,-0.9138051042762263,-1.707407549135375,-0.9138051042762263,-0.7238423321713864,8.14074486091171e-11,4.4907225401367543e-08,0.06521962965427627,0.9346418656498054,6.187370219479108e-05,3.4703129644144873e-09,1.4267345696791003e-05,4.514140867741653e-05,1.1409434094701545e-06,1.603283699444017e-05
blues.00025.wav,blues,92.28515625,0.08917960524559021,0.08917960524559021,0.16653393409462125,0.25657535706511225,8,3,-1.7353421881358073,-1.4370940776206966,-1.7353421881358073,-1.4370940776206966,-0.7143479720899752,4.788588357656627e-13,3.4770574547164494e-09,0.04521696563094859,0.9545959502005953,0.00012171309772968944,1.8882761876918224e-10,1.5408960255385379e-06,6.278066285126978e-05,3.4447677017055766e-07,7.013687158690394e-07
blues.00026.wav,blues,83.35433467741936,0.07693855464458466,0.07693855464458466,0.17438149939118164,0.23437963264943076,8,3,-1.9690163069006232,-1.8311444494875495,-1.9690163069006232,-1.8311444494875495,-0.477669228784483,1.304544903941182e-13,1.968458635071089e-06,0.017358618574816586,0.9821875010870882,0.00044243667731526625,1.9567758622756732e-11,3.048448466542288e-07,8.947630364997228e-06,5.375193230284063e-08,1.6895530279350637e-07
blues.00027.wav,blues,92.28515625,0.09572528302669525,0.09572528302669525,0.2056616874413818,0.2668923770680147,8,3,-1.3916380575758858,-1.3584890615192224,-1.3916380575758858,-1.3584890615192224,-0.44047019372945356,3.3425758593303546e-08,9.872328696038534e-08,0.48853230834327505,0.5019620462797802,0.008264011871865967,1.9449018272399116e-08,0.0001311039095664119,0.0010901719416651064,1.7560596341252324e-05,2.6454594419310193e-06
blues.00028.wav,blues,103.359375,0.09958247095346451,0.09958247095346451,0.1703173711124053,0.2824126535893963,8,3,-1.464565837534591,-0.949066665615871,-1.464565837534591,-0.949066665615871,-0.8426476356627713,7.023691125203985e-10,2.8296498196839498e-11,0.08125233242716581,0.9185303614052173,3.356083460303233e-05,2.0357660434849024e-08,4.5462468361617786e-05,0.00012520681940651822,1.8478960055907141e-06,1.1207060914219286e-05
blues.00029.wav,blues,129.19921875,0.12466930598020554,0.12466930598020554,0.25212184257752834,0.349461227747678,5,6,-0.4217894904215429,0.253891551095711,-0.4217894904215429,0.253891551095711,-0.522033540765549,0.3071433449332484,6.181520321574322e-12,0.19735283578074347,0.00818961417080333,0.0005394018191267939,0.0034287423761399697,0.4570204832929477,3.2472683982663548e-06,0.000364562960567995,0.025957767391842537
blues.00030.wav,blues,151.99908088235293,0.1700301468372345,0.1700301468372345,0.23649840570054256,0.39968560280814625,5,2,0.4437919040361885,1.1561134881713102,0.4437919040361885,1.1561134881713102,-1.2521506844360086,0.009655917193040759,2.997146325674519e-30,0.6590479075933116,6.163610736675992e-07,3.1855511940212825e-09,0.00420200241623649,0.1899182216907404,2.7571256205591663e-11,2.3637797856556265e-05,0.1371516937346181
blues.00031.wav,blues,151.99908088235293,0.15153230726718903,0.15153230726718903,0.22483334985105802,0.40148132135255415,5,2,0.04828647624756452,1.229367413505961,0.04828647624756452,1.229367413505961,-1.1456649688237779,0.013336010166735267,4.6337012642600877e-23,0.6299813071671271,1.6944556587133193e-05,5.081627973558585e-09,0.00132260157366727,0.28507025004580383,1.3860938022982161e-11,1.384532460943318e-06,0.07027149686212954
blues.00032.wav,blues,143.5546875,0.10115690529346466,0.10115690529346466,0.20344872408802822,0.37858331166553794,5,2,-1.0352291707749175,0.9568396909677718,-1.0352291707749175,0.9568396909677718,-0.7426742865656561,0.006201888384378749,5.0911294651535665e-08,0.7574105966800749,0.0006494517320397802,3.863500032714608e-06,4.1531729252164934e-05,0.1659663872975006,2.4997436416420567e-10,5.877427535254628e-07,0.06972564177269847
blues.00033.wav,blues,151.99908088235293,0.13312429189682007,0.13312429189682007,0.22882146699812933,0.40098264711929177,5,2,-0.2672976469849781,1.2814318023793052,-0.2672976469849781,1.2814318023793052,-0.9100859907637658,0.014746096953833792,7.016784676196281e-16,0.5353593111646592,9.146631145858018e-06,1.0285681864830132e-07,0.0003211208635914828,0.36849674354392176,3.2188940732758912e-12,5.951669032483348e-07,0.08106688281590642
blues.00034.wav,blues,184.5703125,0.13591797649860382,0.13591797649860382,0.2409645075181492,0.4842759832140093,7,2,0.04047515242744221,2.8709968748124868,0.04047515242744221,2.8709968748124868,-0.9638215088795412,1.7869795314828242e-06,3.92873851112626e-15,0.7716762878571767,1.242646242160271e-09,3.9435208540858286e-12,1.4749884397143069e-06,0.1050402126679367,6.08338454602564e-25,2.1880991352355552e-14,0.1232802362602998
blues.00035.wav,blues,129.19921875,0.17330875992774963,0.17330875992774963,0.25137204356887477,0.3457131400565983,5,2,0.4545462877686069,0.0690877050846425,0.4545462877686069,0.0690877050846425,-1.067837726665045,0.2944166839175533,2.3471151949493844e-31,0.5486022642712499,0.0001939184401898287,4.4741583953775745e-06,0.054508340937447095,0.0791408482486766,3.2795908068313245e-05,0.003494439738677392,0.019606234379742432
blues.00036.wav,blues,151.99908088235293,0.1977485865354538,0.1977485865354538,0.2299350628621045,0.3984495936532507,9,2,0.912508173403749,1.0590013524412274,0.912508173403749,1.0590013524412274,-1.6141821352458727,0.01073265599407412,1.648507700350977e-45,0.5889937923896713,2.233951082781869e-07,4.423015475304127e-11,0.05115001806887441,0.09076202686030511,3.128807655030768e-10,0.00034007027892249625,0.25802121265593325
blues.00037.wav,blues,123.046875,0.06912996619939804,0.06912996619939804,0.17262950559179546,0.33169735179227944,1,3,-1.893003857738675,0.10033576289087909,-1.893003857738675,0.10033576289087909,-0.565953517171116,7.863415465136323e-09,0.0048783110990676445,0.4460866597922002,0.5455046156114242,8.757263070558098e-05,2.443666233750357e-08,0.00014104135268465143,8.780496593004492e-07,8.321977043295326e-07,0.003300056966476254
blues.00038.wav,blues,86.1328125,0.16808560490608215,0.16808560490608215,0.252523979859605,0.23752105051518962,6,0,0.11373912190267767,-2.0089818985681727,0.11373912190267767,-2.0089818985681727,-0.831234902711663,0.4384916107764041,1.2019140753718298e-31,0.31656102294459676,0.042471516387466685,0.0060953711803437526,0.025123842616117116,0.006148915535707879,0.16508197087616908,3.669281456964514e-06,2.2080401737556916e-05
blues.00039.wav,blues,117.45383522727273,0.0858374685049057,0.0858374685049057,0.17740778182185188,0.31130398235755874,1,2,-1.6071852102892608,-0.28245103663749366,-1.6071852102892608,-0.28245103663749366,-0.6951436542088661,1.7039638992500284e-05,5.158535046638759e-06,0.6179640218966819,0.361904002230475,0.00048450340873941737,4.067057302797119e-06,0.009331927802181976,2.5119214884460843e-05,3.409520255966196e-05,0.010230065013135758
blues.00040.wav,blues,172.265625,0.13483501970767975,0.13483501970767975,0.3197007586225238,0.4794925654266641,7,9,0.40985251325720123,2.5251496888599747,0.40985251325720123,2.5251496888599747,-0.20071285650903148,1.7359452492054176e-05,6.167237557277843e-10,0.025173068657196804,9.844308506944841e-05,2.899353617599158e-07,0.002391551782486787,0.2441760984214677,9.771133198609848e-17,2.394135681342493e-11,0.7281431880252601
blues.00041.wav,blues,129.19921875,0.12912002205848694,0.12912002205848694,0.3353429410408949,0.3741424843991873,5,6,0.14140899463055887,0.47594661885033307,0.14140899463055887,0.47594661885033307,0.16810510955894872,0.04516945856937515,2.1468242355674096e-08,0.0033625477139393838,0.05154321177139144,0.04635079142758772,0.16543107250838082,0.6470483597198725,0.00018442658843228045,0.004589861130120467,0.03632024910265799
blues.00042.wav,blues,89.10290948275862,0.1109512597322464,0.1109512597322464,0.325016054458587,0.2716895175028524,8,4,-0.4816022475131612,-1.434597124354707,-0.4816022475131612,-1.434597124354707,0.43553865183782486,0.02201666070562232,4.078093946273057e-06,0.0003213893597913923,0.25209912859848466,0.6307250573996234,0.0028212912635191003,0.07204877980963652,0.01906504096324642,0.0008726198668533798,2.595393927657661e-05
blues.00043.wav,blues,129.19921875,0.12724722921848297,0.12724722921848297,0.30314363440355,0.3665807387408088,5,6,-0.0757002061816183,0.40919271274310337,-0.0757002061816183,0.40919271274310337,-0.09470251165636186,0.29039484790404513,2.0010583892012572e-09,0.03541696352570699,0.11892779881779991,0.007711478492462172,0.031289254337302556,0.4942767512815297,4.3480349370306594e-05,0.0011006685503828352,0.020838754740342136
blues.00044.wav,blues,135.99917763157896,0.13617800176143646,0.13617800176143646,0.3255910414219797,0.38628318951964014,5,6,0.24970049926857238,0.7380012797964468,0.24970049926857238,0.7380012797964468,-0.025460982791020607,0.016642442530010473,3.0952464495316265e-10,0.015339546019947749,0.06017546127522838,0.009018209788847292,0.1448429219929657,0.6315158631173395,8.77767658302792e-06,0.0018329543786106777,0.12062382291094269
blues.00045.wav,blues,129.19921875,0.14830446243286133,0.14830446243286133,0.2643699986278724,0.34702397869098295,5,6,0.06932180302837788,0.15883604242126106,0.06932180302837788,0.15883604242126106,-0.6808547848820846,0.17906280320713103,4.630848040994409e-19,0.26712780017023763,0.0003854078694493997,0.00040939488235715223,0.025594626495953336,0.4588950446031303,1.326703845665768e-05,0.003903445073548746,0.06460821065973579
blues.00046.wav,blues,123.046875,0.10253710299730301,0.10253710299730301,0.26887217249368983,0.33683016278057276,5,6,-0.7681343984453568,0.05004722904910907,-0.7681343984453568,0.05004722904910907,-0.10857779401875237,0.16742598204880157,1.3880284683744376e-05,0.013929162515842525,0.02267899163752555,0.03247627771058568,0.0025560555013370645,0.7281304020627948,1.902399258251743e-05,0.0011165310340072307,0.0316536932118392
blues.00047.wav,blues,151.99908088235293,0.11219596117734909,0.11219596117734909,0.2894837465591574,0.4176701879353715,5,6,-0.2998959737604434,1.5053382683553926,-0.2998959737604434,1.5053382683553926,-0.1430155517109358,0.011544532881457636,3.0140871819194632e-06,0.058103905456281,0.0029843120655509833,0.00016149903547131185,0.0015549762845259141,0.7291623452838476,2.454909654223766e-11,4.863301711500335e-07,0.19648492855096322
blues.00048.wav,blues,123.046875,0.12392562627792358,0.12392562627792358,0.3025601494978904,0.35702335133272056,5,0,-0.16475818327018343,0.17569833780732474,-0.16475818327018343,0.17569833780732474,-0.03135902568688627,0.7519621245839891,3.475708053185135e-09,0.01861281136886384,0.01815448659552583,0.008665051767298608,0.009109007018938962,0.19022921390742864,0.00032900285454091487,0.0008086221038573174,0.002129676323848595
blues.00049.wav,blues,123.046875,0.0885634496808052,0.0885634496808052,0.1969041168768399,0.3276036501668924,1,2,-1.418177358223755,0.0031283102904168377,-1.418177358223755,0.0031283102904168377,-0.5785144665722567,0.002167292379733887,1.9966847832436383e-05,0.7524435080389237,0.14426465076919068,0.001046458943060571,3.437132164618194e-05,0.06871548862739138,6.989080758001826e-06,6.372743594142834e-05,0.031237546555521804
blues.00050.wav,blues,135.99917763157896,0.18233932554721832,0.18233932554721832,0.2887706966236273,0.3829009348393963,0,5,0.8916673970911739,0.562712917527282,0.8916673970911739,0.562712917527282,-0.8501151685469335,0.2318457157236415,2.4842748213975897e-30,0.09943103324498684,0.003071268435638598,3.2673317820367578e-06,0.6048477400324918,0.03958246385630172,6.709162234113059e-05,0.0037889346421463295,0.01736248511067008
blues.00051.wav,blues,99.38401442307692,0.19665054976940155,0.19665054976940155,0.3001986454284883,0.30177358367040513,6,0,1.0182392559259075,-1.1591228651156293,1.0182392559259075,-1.1591228651156293,-0.7522832613667727,0.6198066412968356,6.512430224219176e-40,0.0012163465628102952,5.489401764048259e-07,0.00024683300061328575,0.022111471125832068,7.639141892588206e-05,0.35121149486109965,0.0053301349470347235,1.378466719061553e-07
blues.00052.wav,blues,151.99908088235293,0.09887826442718506,0.09887826442718506,0.21095382377938685,0.41359462678986064,5,2,-0.9633151990294323,1.5045769186752604,-0.9633151990294323,1.5045769186752604,-0.6692994511497738,6.92561743342573e-05,9.55966901452513e-07,0.9340610729623423,0.006828319653250487,1.5092748917567218e-07,6.769384484557447e-06,0.024908575325534244,1.0010511736679798e-11,4.4749644899972756e-10,0.034124899148156494
blues.00053.wav,blues,103.359375,0.16826628148555756,0.16826628148555756,0.3134219618351074,0.32479958549003485,6,0,0.6167289500542295,-0.7553401979806651,0.6167289500542295,-0.7553401979806651,-0.32677430639855026,0.8281360471770455,2.7541764391459822e-25,0.00010341503868699782,7.443434312684914e-13,0.00540872440160548,0.0017724715846278338,0.0018831602217369442,0.1318330875021086,0.0308628726350027,2.2143844154691566e-07
blues.00054.wav,blues,89.10290948275862,0.20081737637519836,0.20081737637519836,0.30423876625362367,0.27445027178400566,6,0,1.052748701912943,-1.6857570370346353,1.052748701912943,-1.6857570370346353,-0.7252285828619177,0.5753893645432647,2.187643967720574e-42,0.003706166851462225,3.77327891908215e-06,0.001113592380028672,0.014351455458434201,1.8303662854282067e-05,0.40482160102174575,0.0005957255562113772,1.7247079808591794e-08
blues.00055.wav,blues,135.99917763157896,0.1577526181936264,0.1577526181936264,0.2917750359737199,0.39658131318933826,5,0,0.48354616117608984,0.7671095483252822,0.48354616117608984,0.7671095483252822,-0.5367328184054007,0.6879710150190373,5.926417432439444e-20,0.007454737584036787,9.70624720262682e-07,2.763572558353585e-05,0.09678441972143852,0.202332050474761,0.0001125260598232598,0.0002708038292059356,0.00504584096139324
blues.00056.wav,blues,161.4990234375,0.13766218721866608,0.13766218721866608,0.27088155030696226,0.4414873152694466,7,2,0.12201604907803368,1.8877526040465555,0.12201604907803368,1.8877526040465555,-0.6184491374273364,0.004466316107956105,1.8695883366346102e-13,0.3970740806745543,0.0006700542263414988,9.189454341432584e-08,0.0020087730305062648,0.3810682519631616,1.382156982241418e-13,6.1497483491903784e-09,0.2147124259528635
blues.00057.wav,blues,92.28515625,0.17587894201278687,0.17587894201278687,0.2816958253255264,0.2756748258513932,6,0,0.48584779265804584,-1.5190053779008534,0.48584779265804584,-1.5190053779008534,-0.6639468404973462,0.7286518708396119,2.425217105705188e-31,0.057775619813468834,0.003772001319393576,0.0027136008933945164,0.006476389705440859,0.0006871722236461315,0.19952313788589013,0.0003998528011255921,3.5451802851408327e-07
blues.00058.wav,blues,107.666015625,0.16195586323738098,0.16195586323738098,0.30252853257951373,0.32135085350957815,6,0,0.4440150557321158,-0.6612088816959726,0.4440150557321158,-0.6612088816959726,-0.3853047326227664,0.9218043487407938,1.6071515337210733e-22,0.00834483278209906,0.00017473485797753164,0.002275276719163361,0.01326624245064877,0.005045746076538917,0.04474017282851746,0.004338408412871546,1.0237131389226952e-05
blues.00059.wav,blues,107.666015625,0.1699414849281311,0.1699414849281311,0.3214364938988068,0.34030916668682276,6,0,0.7229917669031735,-0.5066071852471213,0.7229917669031735,-0.5066071852471213,-0.2879747824823268,0.821630717337546,1.4317046188273536e-25,9.44061452430944e-06,3.269508740141009e-16,0.0035219448398570385,0.0022932290070287638,0.002360110599544839,0.11256511172764769,0.05761913455414848,3.113197025798864e-07
blues.00060.wav,blues,151.99908088235293,0.19614176452159882,0.19614176452159882,0.29375416617706585,0.4287245428599071,9,5,1.2731208536178975,1.3514661361753755,1.2731208536178975,1.3514661361753755,-1.0151577730158312,0.004611372085809868,6.993815032994562e-36,0.003614461267592535,6.7135691684624295e-06,3.6189990393003986e-09,0.9091893774770368,0.016292981868800797,3.9979337191630585e-08,5.340987450298397e-05,0.06623164025875243
blues.00061.wav,blues,129.19921875,0.14170721173286438,0.14170721173286438,0.353977310803123,0.40679024616631193,0,0,0.5272973554537872,0.7451676292619398,0.5272973554537872,0.7451676292619398,0.23015576208065006,0.9250821403887137,4.742669287934608e-15,6.270651465356409e-08,6.280765843449387e-23,0.0017054291776789966,0.003992792788848267,0.0682260081691549,0.0006110229709367134,0.00032431276753064125,5.823103061743229e-05
blues.00062.wav,blues,112.34714673913044,0.10619285702705383,0.10619285702705383,0.31520555636144576,0.3394423425879577,3,0,-0.46749086952810104,-0.20206797586976724,-0.46749086952810104,-0.20206797586976724,0.3250759970526354,0.7854465299114018,7.882887271720643e-06,0.0021927299276100604,6.595223076142025e-05,0.0974156167872412,0.0007785826628218631,0.10968308000698537,0.0025260328154174966,0.0017105176619886106,0.0001730751085005918
blues.00063.wav,blues,92.28515625,0.09628279507160187,0.09628279507160187,0.3812718957043395,0.30789080640479877,3,4,-0.384080586993787,-0.9670185604349053,-0.384080586993787,-0.9670185604349053,1.0986673224376737,0.11143522181022873,1.539596107765878e-05,1.9466583272729688e-07,2.4404615029167272e-12,0.6993035020633335,0.00041747832975642165,0.13916600259736212,0.00852298355366808,0.04113742874074582,1.7922755546322995e-06
blues.00064.wav,blues,78.30255681818181,0.11736053973436356,0.11736053973436356,0.35345503269714423,0.26918225190420064,8,4,-0.23419679858427594,-1.746615519731101,-0.23419679858427594,-1.746615519731101,0.6809766030305461,0.09908117381718516,1.0678367652799646e-08,3.097334042844757e-05,3.9038311035876435e-13,0.8889206230337371,9.382384216432562e-06,0.007382312568372033,0.0013274454967434762,0.003248069966203216,8.714356059842225e-09
